Nom gare;Code Gare;Type jour;Annee;Date;Ligne;Axe;Tranche horaire;Montants;COVID
VITRY SUR SEINE;87545293;DIM;2017;2017-04-23;C;C;Après 20h;375;Avant COVID
LE PLESSIS BELLEVILLE;87271551;DIM;2021;2021-10-10;K;K;De 6h à 10h;24;Après COVID
SAINT-MICHEL NOTRE DAME;87547315;JOB;2019;2019-03-21;B;B;Avant 6h;313;Avant COVID
SOUPPES CHATEAU LANDON;87684217;JOB;2017;2017-03-07;R;R;De 10h à 16h;147;Avant COVID
VITRY SUR SEINE;87545293;DIM;2017;2017-04-23;C;C;De 6h à 10h;539;Avant COVID
LE PLESSIS BELLEVILLE;87271551;SAM;2021;2021-10-09;K;K;De 16h à 20h;46;Après COVID
SAINT-MICHEL NOTRE DAME;87547315;JOB;2019;2019-03-21;B;B;De 10h à 16h;7544;Avant COVID
SOUPPES CHATEAU LANDON;87684217;JOB;2017;2017-03-07;R;R;De 16h à 20h;150;Avant COVID
VITRY SUR SEINE;87545293;SAM;2017;2017-04-22;C;C;Après 20h;463;Avant COVID
LE PLESSIS CHENET;87681627;DIM;2019;2019-03-24;D;D;De 10h à 16h;8;Avant COVID
SAINT-MICHEL NOTRE DAME;87547315;JOB;2019;2019-03-21;B;B;De 6h à 10h;6959;Avant COVID
SOUPPES CHATEAU LANDON;87684217;SAM;2017;2017-03-11;R;R;Après 20h;38;Avant COVID
VOSVES;87682500;JOB;2019;2019-03-26;D;D;Avant 6h;0;Avant COVID
LE PLESSIS CHENET;87681627;JOB;2019;2019-03-26;D;D;Après 20h;0;Avant COVID
SAINT-MICHEL NOTRE DAME;87547315;JOB;2019;2019-03-28;B;B;Après 20h;2266;Avant COVID
SOUPPES CHATEAU LANDON;87684217;SAM;2017;2017-03-11;R;R;Avant 6h;15;Avant COVID
VOSVES;87682500;JOB;2019;2019-03-26;D;D;De 10h à 16h;7;Avant COVID
LE PLESSIS CHENET;87681627;JOB;2019;2019-03-26;D;D;De 6h à 10h;10;Avant COVID
SAINT-MICHEL NOTRE DAME;87547315;JOB;2019;2019-03-28;B;B;De 6h à 10h;3462;Avant COVID
STADE DE FRANCE SAINT-DENIS;87164780;DIM;2019;2019-03-24;D;D;Après 20h;288;Avant COVID
VOSVES;87682500;SAM;2019;2019-03-23;D;D;De 6h à 10h;10;Avant COVID
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;DIM;2016;2016-10-02;E;E;Après 20h;567;Avant COVID
SAINT-MICHEL SUR ORGE;87545202;DIM;2017;2017-04-23;C;C;De 6h à 10h;335;Avant COVID
STADE DE FRANCE SAINT-DENIS;87164780;JOB;2019;2019-03-26;D;D;Avant 6h;71;Avant COVID
VULAINES SUR SEINE SAMOREAU;87682443;SAM;2017;2017-03-11;R;R;De 16h à 20h;20;Avant COVID
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;JOB;2016;2016-10-04;E;E;Avant 6h;554;Avant COVID
SAINT-MICHEL SUR ORGE;87545202;JOB;2017;2017-04-25;C;C;Avant 6h;237;Avant COVID
STADE DE FRANCE SAINT-DENIS;87164780;JOB;2019;2019-03-26;D;D;De 10h à 16h;3263;Avant COVID
YERRES;87682112;DIM;2019;2019-03-24;D;D;Après 20h;161;Avant COVID
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;SAM;2016;2016-10-01;E;E;De 10h à 16h;4041;Avant COVID
SAINT-MICHEL SUR ORGE;87545202;JOB;2017;2017-04-25;C;C;De 6h à 10h;3453;Avant COVID
STADE DE FRANCE SAINT-DENIS;87164780;JOB;2019;2019-03-26;D;D;De 6h à 10h;1137;Avant COVID
YERRES;87682112;DIM;2019;2019-03-24;D;D;Avant 6h;21;Avant COVID
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;SAM;2016;2016-10-01;E;E;De 6h à 10h;2423;Avant COVID
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;DIM;2021;2021-10-10;L;L2;De 10h à 16h;287;Après COVID
STADE DE FRANCE SAINT-DENIS;87164780;JOB;2019;2019-04-02;D;D;De 6h à 10h;606;Avant COVID
LE STADE;87381095;DIM;2021;2021-10-10;J;J4;De 16h à 20h;418;Après COVID
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;DIM;2021;2021-10-10;L;L2;De 6h à 10h;52;Après COVID
STADE DE FRANCE SAINT-DENIS;87164780;SAM;2019;2019-03-23;D;D;Avant 6h;39;Avant COVID
LE STADE;87381095;JOB;2021;2021-10-06;J;J6;Après 20h;7;Après COVID
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;JOB;2021;2021-10-06;L;L2;Après 20h;49;Après COVID
STADE DE FRANCE SAINT-DENIS;87164780;SAM;2019;2019-03-23;D;D;De 16h à 20h;1120;Avant COVID
LE VAL D'OR;87382366;DIM;2021;2021-10-10;L;L2;Avant 6h;6;Après COVID
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;JOB;2021;2021-10-06;L;L2;Avant 6h;19;Après COVID
STAINS LA CERISAIE TRAM 11 EXPRESS;87697334;SAM;2021;2021-11-20;T11;T11;De 10h à 16h;820;Après COVID
LE VAL D'OR;87382366;JOB;2021;2021-10-06;L;L2;Avant 6h;14;Après COVID
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;SAM;2021;2021-10-09;L;L2;Après 20h;51;Après COVID
SURESNES MONT VALERIEN;87382374;DIM;2016;2016-03-13;U;U;De 6h à 10h;11;Avant COVID
LE VAL D'OR;87382366;JOB;2021;2021-10-06;L;L2;De 16h à 20h;761;Après COVID
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;SAM;2021;2021-10-09;L;L2;De 16h à 20h;184;Après COVID
SURESNES MONT VALERIEN;87382374;DIM;2021;2021-10-10;L;L2;De 16h à 20h;454;Après COVID
LE VERT DE MAISONS;87681247;JOB;2019;2019-03-26;D;D;Après 20h;247;Avant COVID
SAINT-OUEN;87271247;DIM;2017;2017-04-23;C;C;Avant 6h;9;Avant COVID
SURESNES MONT VALERIEN;87382374;JOB;2016;2016-03-22;U;U;Après 20h;55;Avant COVID
LE VERT DE MAISONS;87681247;SAM;2019;2019-03-23;D;D;De 6h à 10h;753;Avant COVID
SAINT-OUEN;87271247;DIM;2017;2017-04-23;C;C;De 10h à 16h;488;Avant COVID
SURESNES MONT VALERIEN;87382374;JOB;2016;2016-03-22;U;U;De 16h à 20h;930;Avant COVID
LEON BLUM;87704262;DIM;2021;2021-09-12;T4;T4;De 10h à 16h;641;Après COVID
SAINT-OUEN;87271247;JOB;2017;2017-04-25;C;C;Avant 6h;40;Avant COVID
SURESNES MONT VALERIEN;87382374;SAM;2016;2016-03-12;U;U;De 16h à 20h;98;Avant COVID
LEON BLUM;87704262;SAM;2021;2021-09-11;T4;T4;Après 20h;151;Après COVID
SAINT-OUEN;87271247;JOB;2017;2017-04-25;C;C;De 10h à 16h;950;Avant COVID
SURESNES MONT VALERIEN;87382374;SAM;2016;2016-03-12;U;U;De 6h à 10h;63;Avant COVID
LEON BLUM;87704262;SAM;2021;2021-09-11;T4;T4;De 10h à 16h;758;Après COVID
SAINT-OUEN;87271247;SAM;2017;2017-04-22;C;C;Après 20h;187;Avant COVID
SURESNES MONT VALERIEN;87382374;SAM;2021;2021-10-09;L;L2;De 6h à 10h;288;Après COVID
LES ARDOINES;87492108;DIM;2017;2017-04-23;C;C;De 6h à 10h;262;Avant COVID
SAINT-OUEN L'AUMONE;87276105;DIM;2017;2017-04-23;C;C;De 6h à 10h;64;Avant COVID
SURVILLIERS FOSSES;87276261;SAM;2019;2019-03-23;D;D;Avant 6h;44;Avant COVID
LES ARDOINES;87492108;JOB;2017;2017-04-25;C;C;Avant 6h;155;Avant COVID
SAINT-OUEN L'AUMONE;87276105;JOB;2017;2017-04-25;C;C;De 10h à 16h;277;Avant COVID
TACOIGNIERES RICHEBOURG;87393454;JOB;2018;2018-10-16;N;N;De 6h à 10h;281;Avant COVID
LES ARDOINES;87492108;JOB;2017;2017-04-25;C;C;De 16h à 20h;1498;Avant COVID
SAINT-OUEN L'AUMONE;87276105;JOB;2017;2017-04-25;C;C;De 6h à 10h;483;Avant COVID
TACOIGNIERES RICHEBOURG;87393454;SAM;2018;2018-10-20;N;N;De 16h à 20h;29;Avant COVID
LES ARDOINES;87492108;JOB;2017;2017-04-25;C;C;De 6h à 10h;1496;Avant COVID
SAINT-OUEN L'AUMONE;87276105;JOB;2021;2021-10-06;H;H;De 10h à 16h;440;Après COVID
TAVERNY;87276634;DIM;2021;2021-10-10;H;H;De 10h à 16h;472;Après COVID
LES ARDOINES;87492108;SAM;2017;2017-04-22;C;C;Avant 6h;59;Avant COVID
SAINT-OUEN L'AUMONE;87276105;SAM;2017;2017-04-22;C;C;De 6h à 10h;120;Avant COVID
TAVERNY;87276634;DIM;2021;2021-10-10;H;H;De 16h à 20h;311;Après COVID
LES BACONNETS;87758771;JOB;2019;2019-03-21;B;B;Après 20h;243;Avant COVID
SAINT-OUEN L'AUMONE;87276105;SAM;2021;2021-10-09;H;H;De 6h à 10h;237;Après COVID
TAVERNY;87276634;JOB;2021;2021-10-06;H;H;De 10h à 16h;552;Après COVID
LES BACONNETS;87758771;JOB;2019;2019-03-21;B;B;Avant 6h;135;Avant COVID
SAINT-OUEN L'AUMONE LIESSE;87337980;DIM;2017;2017-04-23;C;C;Après 20h;35;Avant COVID
TAVERNY;87276634;SAM;2021;2021-10-09;H;H;De 16h à 20h;331;Après COVID
LES BOULLEREAUX CHAMPIGNY;87113779;DIM;2016;2016-10-02;E;E;De 16h à 20h;634;Avant COVID
SAINT-OUEN L'AUMONE LIESSE;87337980;DIM;2017;2017-04-23;C;C;De 6h à 10h;51;Avant COVID
THIEUX NANTOUILLET;87272054;SAM;2021;2021-10-09;K;K;De 10h à 16h;9;Après COVID
LES BOULLEREAUX CHAMPIGNY;87113779;DIM;2016;2016-10-02;E;E;De 6h à 10h;340;Avant COVID
SAINT-OUEN L'AUMONE LIESSE;87337980;DIM;2021;2021-10-10;H;H;De 6h à 10h;67;Après COVID
THIEUX NANTOUILLET;87272054;SAM;2021;2021-10-09;K;K;De 16h à 20h;4;Après COVID
LES BOULLEREAUX CHAMPIGNY;87113779;JOB;2016;2016-10-04;E;E;De 10h à 16h;1009;Avant COVID
SAINT-OUEN L'AUMONE LIESSE;87337980;SAM;2017;2017-04-22;C;C;Après 20h;17;Avant COVID
THOMERY;87682252;DIM;2017;2017-03-12;R;R;Avant 6h;0;Avant COVID
LES CLAIRIERES DE VERNEUIL;87386664;DIM;2021;2021-12-05;J;J5;De 16h à 20h;49;Après COVID
SAINT-OUEN L'AUMONE LIESSE;87337980;SAM;2017;2017-04-22;C;C;De 6h à 10h;85;Avant COVID
THOMERY;87682252;JOB;2017;2017-03-07;R;R;De 10h à 16h;43;Avant COVID
LES CLAIRIERES DE VERNEUIL;87386664;JOB;2021;2021-12-07;J;J5;De 6h à 10h;498;Après COVID
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;DIM;2021;2021-10-10;J;J6;De 10h à 16h;248;Après COVID
THOMERY;87682252;JOB;2017;2017-03-07;R;R;De 6h à 10h;213;Avant COVID
LES CLAIRIERES DE VERNEUIL;87386664;SAM;2021;2021-12-04;J;J5;Après 20h;6;Après COVID
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;DIM;2021;2021-10-10;J;J6;De 16h à 20h;137;Après COVID
THUN LE PARADIS;87381822;DIM;2021;2021-10-10;J;J6;De 6h à 10h;41;Après COVID
LES CLAIRIERES DE VERNEUIL;87386664;SAM;2021;2021-12-04;J;J5;De 6h à 10h;72;Après COVID
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;DIM;2021;2021-10-10;J;J6;De 6h à 10h;108;Après COVID
THUN LE PARADIS;87381822;JOB;2021;2021-10-06;J;J6;Avant 6h;45;Après COVID
LES COQUETIERS;87113845;JOB;2021;2021-09-21;T4;T4;Avant 6h;36;Après COVID
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;JOB;2021;2021-10-06;J;J6;De 10h à 16h;183;Après COVID
THUN LE PARADIS;87381822;JOB;2021;2021-10-06;J;J6;De 6h à 10h;366;Après COVID
LES COQUETIERS;87113845;JOB;2021;2021-09-21;T4;T4;De 10h à 16h;392;Après COVID
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;SAM;2021;2021-10-09;J;J6;Après 20h;75;Après COVID
TOCQUEVILLE;87332222;JOB;2017;2017-04-25;C;C;Après 20h;1;Avant COVID
LES COQUETIERS;87113845;SAM;2021;2021-09-11;T4;T4;Avant 6h;14;Après COVID
SAINT-QUENTIN EN YVELINES;87393843;DIM;2016;2016-03-13;U;U;De 6h à 10h;315;Avant COVID
TOCQUEVILLE;87332222;SAM;2017;2017-04-22;C;C;De 16h à 20h;3;Avant COVID
LES COQUETIERS;87113845;SAM;2021;2021-09-18;T4;T4;De 10h à 16h;55;Après COVID
SAINT-QUENTIN EN YVELINES;87393843;DIM;2018;2018-10-14;N;N;De 6h à 10h;278;Avant COVID
TOURNAN;87116210;DIM;2016;2016-10-02;E;E;De 10h à 16h;217;Avant COVID
LES ESSARTS LE ROI;87393280;DIM;2018;2018-10-14;N;N;Avant 6h;0;Avant COVID
SAINT-QUENTIN EN YVELINES;87393843;JOB;2017;2017-04-25;C;C;De 10h à 16h;1132;Avant COVID
TOURNAN;87116210;JOB;2019;2019-03-13;P;P;Après 20h;43;Avant COVID
LES ESSARTS LE ROI;87393280;DIM;2018;2018-10-14;N;N;De 10h à 16h;220;Avant COVID
SAINT-QUENTIN EN YVELINES;87393843;JOB;2017;2017-04-25;C;C;De 6h à 10h;2879;Avant COVID
TOURNAN;87116210;SAM;2019;2019-03-15;P;P;Après 20h;59;Avant COVID
LES ESSARTS LE ROI;87393280;SAM;2018;2018-10-20;N;N;Après 20h;70;Avant COVID
SAINT-QUENTIN EN YVELINES;87393843;JOB;2018;2018-10-16;N;N;De 16h à 20h;2985;Avant COVID
TOURNAN;87116210;SAM;2019;2019-03-15;P;P;De 10h à 16h;334;Avant COVID
LES ESSARTS LE ROI;87393280;SAM;2018;2018-10-20;N;N;De 10h à 16h;255;Avant COVID
SAINT-QUENTIN EN YVELINES;87393843;SAM;2016;2016-03-12;U;U;Après 20h;316;Avant COVID
TRAPPES;87393835;DIM;2018;2018-10-14;N;N;De 16h à 20h;431;Avant COVID
LES ESSARTS LE ROI;87393280;SAM;2018;2018-10-20;N;N;De 6h à 10h;143;Avant COVID
SAINT-QUENTIN EN YVELINES;87393843;SAM;2016;2016-03-12;U;U;De 6h à 10h;419;Avant COVID
TRAPPES;87393835;JOB;2016;2016-03-15;U;U;De 6h à 10h;1605;Avant COVID
LES GRESILLONS;87272146;DIM;2017;2017-04-23;C;C;Après 20h;117;Avant COVID
SAINT-QUENTIN EN YVELINES;87393843;SAM;2017;2017-04-22;C;C;De 6h à 10h;472;Avant COVID
TRAPPES;87393835;JOB;2018;2018-10-16;N;N;De 10h à 16h;1165;Avant COVID
LES MUREAUX;87386680;JOB;2021;2021-12-07;J;J5;Avant 6h;441;Après COVID
SAINT-QUENTIN EN YVELINES;87393843;SAM;2018;2018-10-20;N;N;De 6h à 10h;478;Avant COVID
TRAPPES;87393835;JOB;2018;2018-10-16;N;N;De 6h à 10h;1992;Avant COVID
LES MUREAUX;87386680;SAM;2021;2021-12-04;J;J5;Avant 6h;71;Après COVID
SAINT-REMY LA VANNE;87116376;DIM;2019;2019-05-12;P;P;De 16h à 20h;0;Avant COVID
TRAPPES;87393835;SAM;2016;2016-03-12;U;U;Après 20h;67;Avant COVID
LES MUREAUX;87386680;SAM;2021;2021-12-04;J;J5;De 16h à 20h;586;Après COVID
SAINT-REMY LA VANNE;87116376;JOB;2019;2019-05-14;P;P;De 10h à 16h;7;Avant COVID
TRIE CHATEAU;87381236;DIM;2021;2021-10-10;J;J6;De 16h à 20h;78;Après COVID
LES NOUES;87276238;DIM;2019;2019-03-24;D;D;De 10h à 16h;358;Avant COVID
SAINT-REMY LA VANNE;87116376;JOB;2019;2019-05-14;P;P;De 16h à 20h;1;Avant COVID
TRIEL SUR SEINE;87381806;DIM;2021;2021-10-10;J;J6;De 16h à 20h;161;Après COVID
LES NOUES;87276238;JOB;2019;2019-03-26;D;D;De 10h à 16h;503;Avant COVID
SAINT-REMY LES CHEVREUSE;87758896;JOB;2019;2019-03-21;B;B;Avant 6h;38;Avant COVID
TRIEL SUR SEINE;87381806;JOB;2021;2021-10-06;J;J6;De 16h à 20h;196;Après COVID
LES NOUES;87276238;SAM;2019;2019-03-23;D;D;De 10h à 16h;862;Avant COVID
SAINT-REMY LES CHEVREUSE;87758896;JOB;2019;2019-03-28;B;B;Après 20h;0;Avant COVID
TRIEL SUR SEINE;87381806;JOB;2021;2021-10-06;J;J6;De 6h à 10h;659;Après COVID
LES NOUES;87276238;SAM;2019;2019-03-23;D;D;De 6h à 10h;507;Avant COVID
SAINT-REMY LES CHEVREUSE;87758896;JOB;2019;2019-03-28;B;B;De 6h à 10h;0;Avant COVID
TRIEL SUR SEINE;87381806;SAM;2021;2021-10-09;J;J6;De 6h à 10h;143;Après COVID
LES PAVILLONS SOUS BOIS;87113852;DIM;2021;2021-09-12;T4;T4;Après 20h;112;Après COVID
SAINT-SIMEON;87116368;DIM;2019;2019-05-12;P;P;De 16h à 20h;1;Avant COVID
TRILPORT;87116491;DIM;2019;2019-05-12;P;P;De 10h à 16h;332;Avant COVID
LES PAVILLONS SOUS BOIS;87113852;DIM;2021;2021-09-12;T4;T4;Avant 6h;4;Après COVID
SAINT-SIMEON;87116368;SAM;2019;2019-05-11;P;P;De 6h à 10h;0;Avant COVID
TRILPORT;87116491;DIM;2019;2019-05-12;P;P;De 6h à 10h;107;Avant COVID
LES PAVILLONS SOUS BOIS;87113852;JOB;2021;2021-09-21;T4;T4;Avant 6h;44;Après COVID
SAINTE-COLOMBE SEPTVEILLES;87116178;DIM;2019;2019-05-12;P;P;De 6h à 10h;7;Avant COVID
TRILPORT;87116491;JOB;2019;2019-05-14;P;P;Avant 6h;68;Avant COVID
LES SAULES;87546226;DIM;2017;2017-04-23;C;C;Après 20h;110;Avant COVID
SAINTE-COLOMBE SEPTVEILLES;87116178;SAM;2019;2019-05-11;P;P;De 6h à 10h;20;Avant COVID
TRILPORT;87116491;JOB;2019;2019-05-14;P;P;De 6h à 10h;1420;Avant COVID
LES SAULES;87546226;DIM;2017;2017-04-23;C;C;De 6h à 10h;202;Avant COVID
SAINTE-GENEVIEVE DES BOIS;87545210;JOB;2017;2017-04-25;C;C;De 6h à 10h;4520;Avant COVID
TRILPORT;87116491;SAM;2019;2019-05-11;P;P;De 16h à 20h;152;Avant COVID
LES SAULES;87546226;JOB;2017;2017-04-25;C;C;Avant 6h;111;Avant COVID
SAINTE-GENEVIEVE DES BOIS;87545210;SAM;2017;2017-04-22;C;C;Après 20h;278;Avant COVID
US;87381178;DIM;2021;2021-10-10;J;J6;De 10h à 16h;6;Après COVID
LES VALLEES;87386300;DIM;2021;2021-10-10;L;L3;De 10h à 16h;1480;Après COVID
SANNOIS;87276188;DIM;2021;2021-10-10;J;J4;De 10h à 16h;1124;Après COVID
US;87381178;SAM;2021;2021-10-09;J;J6;De 16h à 20h;17;Après COVID
LES VALLEES;87386300;SAM;2021;2021-10-09;L;L3;Avant 6h;38;Après COVID
SANNOIS;87276188;DIM;2021;2021-10-10;J;J4;De 16h à 20h;708;Après COVID
US;87381178;SAM;2021;2021-10-09;J;J6;De 6h à 10h;13;Après COVID
LES VALLEES;87386300;SAM;2021;2021-10-09;L;L3;De 10h à 16h;2045;Après COVID
SANNOIS;87276188;JOB;2021;2021-10-06;J;J4;Après 20h;222;Après COVID
VAIRES TORCY;87116293;DIM;2019;2019-03-16;P;P;De 10h à 16h;675;Avant COVID
LES YVRIS NOISY LE GRAND;87113803;SAM;2016;2016-10-01;E;E;De 16h à 20h;157;Avant COVID
SANNOIS;87276188;JOB;2021;2021-10-06;J;J4;De 10h à 16h;1352;Après COVID
VAIRES TORCY;87116293;JOB;2019;2019-03-13;P;P;Après 20h;154;Avant COVID
LIANCOURT SAINT PIERRE;87381210;DIM;2021;2021-10-10;J;J6;De 16h à 20h;6;Après COVID
SANNOIS;87276188;SAM;2021;2021-10-09;J;J4;De 6h à 10h;850;Après COVID
VAIRES TORCY;87116293;JOB;2019;2019-03-13;P;P;De 16h à 20h;657;Avant COVID
LIANCOURT SAINT PIERRE;87381210;JOB;2021;2021-10-06;J;J6;De 6h à 10h;11;Après COVID
SANTEUIL LE PERCHAY;87381186;JOB;2021;2021-10-06;J;J6;Après 20h;0;Après COVID
VAIRES TORCY;87116293;SAM;2019;2019-03-15;P;P;Après 20h;208;Avant COVID
LIEUSAINT MOISSY;87682153;DIM;2019;2019-03-24;D;D;De 10h à 16h;1273;Avant COVID
SANTEUIL LE PERCHAY;87381186;SAM;2021;2021-10-09;J;J6;De 16h à 20h;7;Après COVID
VAL D'ARGENTEUIL;87381798;DIM;2021;2021-10-10;J;J6;Après 20h;287;Après COVID
LIEUSAINT MOISSY;87682153;JOB;2019;2019-03-26;D;D;Après 20h;711;Avant COVID
SARCELLES SAINT-BRICE;87276386;DIM;2021;2021-10-10;H;H;Avant 6h;43;Après COVID
VAL D'ARGENTEUIL;87381798;SAM;2021;2021-10-09;J;J6;Après 20h;422;Après COVID
LIEUSAINT MOISSY;87682153;SAM;2019;2019-03-23;D;D;De 6h à 10h;837;Avant COVID
SARCELLES SAINT-BRICE;87276386;JOB;2021;2021-10-06;H;H;De 16h à 20h;1970;Après COVID
VAL D'ARGENTEUIL;87381798;SAM;2021;2021-10-09;J;J6;De 10h à 16h;2476;Après COVID
LIMAY;87381582;DIM;2021;2021-10-10;J;J6;De 10h à 16h;210;Après COVID
SARCELLES SAINT-BRICE;87276386;SAM;2021;2021-10-09;H;H;De 16h à 20h;1011;Après COVID
VAL D'ARGENTEUIL;87381798;SAM;2021;2021-10-09;J;J6;De 16h à 20h;1248;Après COVID
LIMAY;87381582;DIM;2021;2021-10-10;J;J6;De 6h à 10h;80;Après COVID
SARTROUVILLE;87386417;DIM;2014;2014-05-18;A;A;De 16h à 20h;1439;Avant COVID
VAL DE FONTENAY;87113712;DIM;2016;2016-10-02;E;E;De 6h à 10h;915;Avant COVID
LIMAY;87381582;SAM;2021;2021-10-09;J;J6;De 6h à 10h;125;Après COVID
SARTROUVILLE;87386417;DIM;2021;2021-10-10;L;L3;De 6h à 10h;111;Après COVID
VALMONDOIS;87276535;DIM;2021;2021-10-10;H;H;De 10h à 16h;301;Après COVID
LIVRY SUR SEINE;87682401;DIM;2017;2017-03-12;R;R;Après 20h;7;Avant COVID
SARTROUVILLE;87386417;JOB;2018;2018-03-27;A;A;Après 20h;1498;Avant COVID
VALMONDOIS;87276535;DIM;2021;2021-10-10;H;H;De 16h à 20h;292;Après COVID
LIVRY SUR SEINE;87682401;DIM;2017;2017-03-12;R;R;De 16h à 20h;58;Avant COVID
SARTROUVILLE;87386417;JOB;2018;2018-03-27;A;A;De 16h à 20h;3709;Avant COVID
VALMONDOIS;87276535;JOB;2021;2021-10-06;H;H;De 10h à 16h;350;Après COVID
LIVRY SUR SEINE;87682401;JOB;2017;2017-03-07;R;R;De 6h à 10h;131;Avant COVID
SARTROUVILLE;87386417;JOB;2018;2018-03-27;A;A;De 6h à 10h;9169;Avant COVID
VALMONDOIS;87276535;SAM;2021;2021-10-09;H;H;Après 20h;32;Après COVID
LIVRY SUR SEINE;87682401;SAM;2017;2017-03-11;R;R;De 16h à 20h;14;Avant COVID
SARTROUVILLE;87386417;JOB;2021;2021-10-06;L;L3;De 6h à 10h;1354;Après COVID
VANVES MALAKOFF;87391532;DIM;2018;2018-10-14;N;N;Après 20h;82;Avant COVID
LIZY SUR OURCQ;87116632;DIM;2019;2019-05-12;P;P;De 6h à 10h;34;Avant COVID
SARTROUVILLE;87386417;SAM;2014;2014-05-17;A;A;De 16h à 20h;1962;Avant COVID
VANVES MALAKOFF;87391532;DIM;2018;2018-10-14;N;N;De 16h à 20h;249;Avant COVID
LIZY SUR OURCQ;87116632;JOB;2019;2019-05-14;P;P;Avant 6h;18;Avant COVID
SARTROUVILLE;87386417;SAM;2021;2021-10-09;L;L3;Avant 6h;32;Après COVID
VANVES MALAKOFF;87391532;JOB;2018;2018-10-16;N;N;De 6h à 10h;826;Avant COVID
LIZY SUR OURCQ;87116632;JOB;2019;2019-05-14;P;P;De 16h à 20h;82;Avant COVID
SAVIGNY LE TEMPLE NANDY;87682187;DIM;2019;2019-03-24;D;D;Après 20h;299;Avant COVID
VAUBOYEN;87393538;DIM;2017;2017-04-23;C;C;De 16h à 20h;21;Avant COVID
LIZY SUR OURCQ;87116632;SAM;2019;2019-05-11;P;P;Après 20h;23;Avant COVID
SAVIGNY LE TEMPLE NANDY;87682187;DIM;2019;2019-03-24;D;D;Avant 6h;91;Avant COVID
VAUBOYEN;87393538;SAM;2017;2017-04-22;C;C;De 16h à 20h;42;Avant COVID
LIZY SUR OURCQ;87116632;SAM;2019;2019-05-11;P;P;De 6h à 10h;79;Avant COVID
SAVIGNY LE TEMPLE NANDY;87682187;DIM;2019;2019-03-24;D;D;De 6h à 10h;347;Avant COVID
VAUCELLES;87276626;DIM;2021;2021-10-10;H;H;Après 20h;28;Après COVID
LONGJUMEAU;87393611;DIM;2017;2017-04-23;C;C;Après 20h;19;Avant COVID
SAVIGNY LE TEMPLE NANDY;87682187;JOB;2019;2019-03-26;D;D;De 10h à 16h;1841;Avant COVID
VAUCELLES;87276626;DIM;2021;2021-10-10;H;H;Avant 6h;3;Après COVID
LONGJUMEAU;87393611;DIM;2017;2017-04-23;C;C;Avant 6h;3;Avant COVID
SAVIGNY LE TEMPLE NANDY;87682187;SAM;2019;2019-03-23;D;D;Après 20h;465;Avant COVID
VAUCELLES;87276626;JOB;2021;2021-10-06;H;H;De 16h à 20h;162;Après COVID
LONGJUMEAU;87393611;JOB;2017;2017-04-25;C;C;De 16h à 20h;338;Avant COVID
SAVIGNY SUR ORGE;87545236;DIM;2017;2017-04-23;C;C;De 6h à 10h;671;Avant COVID
VAUCELLES;87276626;SAM;2021;2021-10-09;H;H;De 16h à 20h;145;Après COVID
LONGJUMEAU;87393611;JOB;2017;2017-04-25;C;C;De 6h à 10h;347;Avant COVID
SCEAUX;87758706;JOB;2019;2019-03-21;B;B;Après 20h;210;Avant COVID
VAUCRESSON;87382267;JOB;2021;2021-10-06;L;L2;De 6h à 10h;1148;Après COVID
LONGJUMEAU;87393611;SAM;2017;2017-04-22;C;C;Avant 6h;7;Avant COVID
SERMAISE;87545517;DIM;2017;2017-04-23;C;C;Avant 6h;1;Avant COVID
VAUX SUR SEINE;87381814;DIM;2021;2021-10-10;J;J6;Après 20h;15;Après COVID
LONGUEVILLE;87116137;DIM;2019;2019-05-12;P;P;Après 20h;59;Avant COVID
SERMAISE;87545517;JOB;2017;2017-04-25;C;C;Après 20h;1;Avant COVID
VAUX SUR SEINE;87381814;JOB;2021;2021-10-06;J;J6;Après 20h;18;Après COVID
LONGUEVILLE;87116137;JOB;2019;2019-05-14;P;P;De 16h à 20h;5;Avant COVID
SERMAISE;87545517;JOB;2017;2017-04-25;C;C;De 6h à 10h;158;Avant COVID
VAUX SUR SEINE;87381814;SAM;2021;2021-10-09;J;J6;Après 20h;13;Après COVID
LONGUEVILLE;87116137;JOB;2019;2019-05-16;P;P;De 6h à 10h;31;Avant COVID
SERMAISE;87545517;SAM;2017;2017-04-22;C;C;Avant 6h;2;Avant COVID
VAUX SUR SEINE;87381814;SAM;2021;2021-10-09;J;J6;De 10h à 16h;150;Après COVID
